book_id,title,language,num_pages,publish_date,avg_rating,num_ratings,num_reviews,price,stock,price_band,publish_decade
1230,L'Histoire de Pi,French,448.0,2005-11-24,4.0,1383565,2,500.6,98,Premium (500-700),2000.0
1231,Keys to Investing in Real Estate,English,208.0,2005-09-01,2.0,10,1,399.8,10,Mid (300-500),2000.0
1232,The Shadow of the Wind,English,487.0,2005-01-01,4.27,490598,37753,518.5,100,Premium (500-700),2000.0
1233,The Shadow of the Wind,English,16.0,2005-01-13,4.27,490726,37766,471.4,100,Mid (300-500),2000.0
1234,Shadows and Wind: A View of Modern Vietnam,English,400.0,1999-09-01,3.48,118,12,478.2,10,Mid (300-500),1990.0
1235,La sombra del viento,Spanish,576.0,2001-05-01,4.27,490726,37766,527.4,100,Premium (500-700),2000.0
1236,In the Shadow of the Wind,English,192.0,1994-01-31,3.67,820,70,465.0,10,Mid (300-500),1990.0
1237,Shadows on the Wind,English,304.0,1995-05-01,2.8,5,1,441.4,10,Mid (300-500),1990.0
1238,Freedom's Shadow,English,333.0,2001-05-10,3.64,14,0,477.9,10,Mid (300-500),2000.0
1239,Shadows And Wind: A View of Modern Vietnam,English,400.0,1998-08-06,3.48,118,12,478.2,10,Mid (300-500),1990.0
1240,Against Shadows and Winds,English,532.0,2004-08-01,0.0,0,0,352.2,5,Mid (300-500),2000.0
1241,A Million Little Pieces,English,515.0,2005-09-22,3.65,230645,11792,496.5,100,Mid (300-500),2000.0
1242,A Million Little Pieces of Feces,English,256.0,2006-02-10,3.59,44,6,468.2,10,Mid (300-500),2000.0
1243,A Million Little Lies,English,191.0,2006-03-28,3.48,217,24,457.3,10,Mid (300-500),2000.0
1244,Sandpaper Sisters,English,207.0,2005-10-25,4.0,2,1,479.7,10,Mid (300-500),2000.0
1245,A Million Little Pieces of Close to Home: A Close to Home Collection,English,144.0,2006-10-01,3.65,23,1,459.4,10,Mid (300-500),2000.0
1246,The Leadership Challenge,English,458.0,2003-08-07,4.05,12057,435,506.8,50,Premium (500-700),2000.0
1247,Leadership and Self-Deception: Getting Out of the Box,English,181.0,2000-06-12,4.13,25867,2430,482.3,50,Mid (300-500),2000.0
1248,The 21 Irrefutable Laws of Leadership Workbook: Follow Them and People Will Follow You,English,240.0,2002-10-06,4.23,892,44,492.2,10,Mid (300-500),2000.0
1249,Primal Leadership: Learning to Lead with Emotional Intelligence,English,336.0,2004-01-01,3.96,8122,318,491.0,25,Mid (300-500),2000.0
1250,Leadership: Theory and Practice,English,395.0,2006-10-26,3.84,2283,128,492.1,25,Mid (300-500),2000.0
1251,Leadership Is an Art,English,176.0,2004-05-18,4.0,5631,140,476.6,25,Mid (300-500),2000.0
1252,Lincoln on Leadership: Executive Strategies for Tough Times,English,193.0,1993-02-01,4.15,6190,333,484.3,25,Mid (300-500),1990.0
1253,Leadership 101: What Every Leader Needs to Know,English,128.0,2002-09-08,4.14,4710,214,477.4,25,Mid (300-500),2000.0
1254,The Leadership Pipeline: How to Build the Leadership-Powered Company,English,272.0,2000-12-20,3.93,1354,96,483.4,25,Mid (300-500),2000.0
1255,Leadership in Organizations,English,542.0,2005-07-07,3.69,311,17,500.8,10,Premium (500-700),2000.0
1256,Complete Giuliani Studies,English,166.0,1995-01-01,4.0,3,0,475.6,10,Mid (300-500),1990.0
1257,Grand Illusion: The Untold Story of Rudy Giuliani and 9/11,English,400.0,2006-08-22,3.76,58,11,489.4,10,Mid (300-500),2000.0
1258,120 Studies for Right Hand Development,English,20.0,1983-03-01,4.46,24,1,479.4,10,Mid (300-500),1980.0
1259,Leadership Through the Ages: A Collection of Favorite Quotations,English,115.0,2003-01-01,3.86,21,1,464.9,10,Mid (300-500),2000.0
1260,Mauro Giuliani: Virtuoso Guitarist and Composer,English,304.0,1995-10-01,4.0,4,0,489.4,10,Mid (300-500),1990.0
1261,Rudy Giuliani: Emperor of the City,English,384.0,2001-11-06,3.45,44,3,475.4,10,Mid (300-500),2000.0
1262,"The Prince of the City: Giuliani, New York, and the Genius of American Life",English,374.0,2005-07-01,3.63,91,10,481.6,10,Mid (300-500),2000.0
1263,America's Mayor: The Hidden History of Rudy Giuliani's New York,English,272.0,2005-09-07,3.4,5,2,462.2,10,Mid (300-500),2000.0
1264,Rudy! An Investigative Biography Of Rudolph Giuliani,English,512.0,2000-07-25,3.8,25,3,502.2,10,Premium (500-700),2000.0
1265,Leadership,English,397.0,2002-10-01,3.71,2428,201,487.1,25,Mid (300-500),2000.0
1266,Leadership Through the Ages: A Collection of Favorite Quotations,English,432.0,2003-05-07,3.86,21,1,496.6,10,Mid (300-500),2000.0
1267,A Day in the Life of a Mayor: Featuring New York City Mayor Rudy Giuliani,English,24.0,2001-01-01,0.0,0,0,301.4,5,Mid (300-500),2000.0
1268,"Faces Of Ground Zero: Portraits Of The Heroes Of September 11, 2001",English,160.0,2004-02-02,4.59,46,6,498.6,10,Mid (300-500),2000.0
1269,"Music Minus One Guitar: Giuliani Guitar Quintet in A major, op. 65 (Book & CD",English,16.0,2006-11-01,0.0,0,0,300.6,5,Mid (300-500),2000.0
1270,"Mauro Giuliani: Guitar Concerto No. 1 in A Major, Op. 30 [With 2 CDs",English,47.0,2006-07-01,0.0,0,0,303.7,5,Mid (300-500),2000.0
1271,Assessment in Special Education: A Practical Approach,English,434.0,2001-09-17,3.65,54,2,488.4,10,Mid (300-500),2000.0
1272,Rudolph Giuliani,English,32.0,2003-09-01,5.0,3,1,502.2,10,Premium (500-700),2000.0
1273,Leadership,English,,,3.71,2428,201,547.4,25,Premium (500-700),
1274,"Men Are from Mars, Women Are from Venus",English,368.0,2012-04-03,3.56,170174,6049,478.2,100,Mid (300-500),2010.0
1275,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Relationships",English,,2010-01-01,3.56,170196,6050,541.4,100,Premium (500-700),2010.0
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,English,368.0,1998-10-21,3.67,64,10,482.6,10,Mid (300-500),1990.0
1277,"Men are from Mars, Women are from Venus",English,307.0,2018-06-30,3.56,170196,6050,472.1,100,Mid (300-500),2010.0
1278,Freddy and the Men from Mars,English,246.0,2002-05-22,4.2,210,9,491.6,10,Mid (300-500),2000.0
1279,"Men Are from Mars, Women Are from Venus: Secrets of Passion/Audio Cassette",English,,1994-09-01,3.67,3,0,545.8,10,Premium (500-700),1990.0
1280,"Men Are From Mars, Women Are From Venus: A Practical Guide For Improving Communication and Getting What You Want",English,286.0,2001-05-08,3.56,170196,6050,470.0,100,Mid (300-500),2000.0
1281,"Men Are from Mars, Women Are from Venus",English,2.0,2007-04-03,3.56,170196,6050,441.6,100,Mid (300-500),2000.0
1282,"Children Are from Heaven: How to Have Strong, Confident Children",English,400.0,1999-10-01,3.87,1126,126,493.8,25,Mid (300-500),1990.0
1283,Investing in REITs: Real Estate Investment Trusts,English,367.0,2006-01-01,3.69,147,12,483.3,10,Mid (300-500),2000.0
1284,Playing the REITs Game: Asia's New Real Estate Investment Trusts,English,224.0,2007-11-01,2.86,7,0,435.8,10,Mid (300-500),2000.0
1285,The essential REIT: A guide to profitable investing in Real Estate Investment Trusts,English,241.0,1997-04-02,4.33,3,0,496.3,10,Mid (300-500),1990.0
1286,Real Estate Securities: The Reit Investment Handbook,English,88.0,1994-11-01,0.0,0,0,307.8,5,Mid (300-500),1990.0
1287,Online Investing Hacks: 100 Industrial-Strength Tips & Tools,English,506.0,2004-06-24,3.64,14,0,495.2,10,Mid (300-500),2000.0
1288,J.K.Lasser Pro Real Estate Investment Trusts: New Strategies for Portfolio Management,English,372.0,2002-06-03,0.0,0,0,336.2,5,Mid (300-500),2000.0
1289,How to Talk to Women,English,224.0,2002-12-01,4.83,6,1,514.6,10,Premium (500-700),2000.0
1290,How to Succeed with Women,English,320.0,1998-10-29,3.76,94,14,481.4,10,Mid (300-500),1990.0
1291,Sex Lover's Book of Lists,English,290.0,2001-01-01,4.17,6,2,494.8,10,Mid (300-500),2000.0
1292,Kiowa Trail,English,,2006-04-25,3.97,2161,89,557.8,25,Premium (500-700),2000.0
1293,How to Succeed with Men,English,464.0,2000-03-01,2.92,12,1,462.2,10,Mid (300-500),2000.0
1294,How to Survive the IRS: My Battles Against Goliath,English,312.0,2001-04-01,3.6,5,2,474.2,10,Mid (300-500),2000.0
1295,The Clan of the Cave Bear,English,512.0,2002-06-25,4.06,235331,6724,512.6,100,Premium (500-700),2000.0
1296,The Clan of the Cave Bear,English,468.0,1980-05-04,4.06,235347,6725,508.2,100,Premium (500-700),1980.0
1297,"The Clan of the Cave Bear, Part 1 of 2",English,,,4.41,670,45,575.4,10,Premium (500-700),
1298,"The Clan of the Cave Bear, Part 2 of 2",English,24.0,1980-01-01,4.53,277,6,482.6,10,Mid (300-500),1980.0
1299,The Clan of the Cave Bear,English,516.0,2016-10-06,4.06,235331,6724,513.0,100,Premium (500-700),2010.0
1300,The Bad Guys Won!,English,304.0,2005-04-26,4.04,3995,242,491.0,25,Mid (300-500),2000.0
1301,Moneyball: The Art of Winning an Unfair Game,English,317.0,2004-03-17,4.24,107238,5073,500.3,100,Premium (500-700),2000.0
1302,Juiced Official Strategy Guide,English,112.0,2005-06-01,0.0,0,0,310.2,5,Mid (300-500),2000.0
1303,The 48 Laws of Power,English,452.0,2000-09-01,4.15,86028,4376,510.2,50,Premium (500-700),2000.0
1304,The Exp 48 Laws of Power,English,480.0,2005-09-09,4.15,86058,4377,513.0,50,Premium (500-700),2000.0
1305,Gates of Fire,English,400.0,2005-09-27,4.4,30659,2190,515.0,50,Premium (500-700),2000.0
1306,Gates of Fire,English,523.0,2000-01-01,4.4,30671,2190,527.3,50,Premium (500-700),2000.0
1307,Fire Sea,English,414.0,1992-03-01,4.07,17971,237,503.2,50,Premium (500-700),1990.0
1308,Gates of Fire,English,,1999-01-01,4.4,30671,2190,575.0,50,Premium (500-700),1990.0
1309,Memory of Fire,English,384.0,2002-04-28,3.65,544,35,483.4,10,Mid (300-500),2000.0
1310,Fire at Eden's Gate: Tom McCall and the Oregon Story,English,564.0,2003-01-01,4.24,126,22,525.0,10,Premium (500-700),2000.0
1311,Through Gates of Fire: A Journey into World Disorder,English,256.0,2004-08-01,3.73,22,2,473.8,10,Mid (300-500),2000.0
1312,The Gate of Fire,English,721.0,2001-06-18,3.59,174,5,514.7,10,Premium (500-700),2000.0
1313,Gates of Fire,English,316.0,1993-01-12,4.2,41,7,498.6,10,Mid (300-500),1990.0
1314,Fire in the Gates,English,96.0,1989-01-01,4.29,7,1,480.2,10,Mid (300-500),1980.0
1315,The Afghan Campaign,English,354.0,2006-07-01,3.98,3980,284,493.6,25,Mid (300-500),2000.0
1316,The Virtues of War,English,368.0,2005-09-27,3.99,5138,289,495.4,25,Mid (300-500),2000.0
1317,Tides of War,English,448.0,2001-08-28,3.9,4217,209,499.8,25,Mid (300-500),2000.0
1318,Last of the Amazons,English,400.0,2003-07-01,3.76,2753,187,489.4,25,Mid (300-500),2000.0
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,English,168.0,2003-04-01,4.0,77867,6225,475.8,50,Mid (300-500),2000.0
1320,Gita on the Green,English,176.0,2002-05-30,3.71,24,3,465.0,10,Mid (300-500),2000.0
1321,La Conquista de Alejandro Magno,Spanish,432.0,2006-06-06,3.99,5138,289,501.8,25,Premium (500-700),2000.0
1322,Blood Stripes: The Grunt's View of the War in Iraq,English,340.0,2006-04-24,3.92,135,8,489.8,10,Mid (300-500),2000.0
1323,Phaedrus,English,116.0,2002-09-01,3.95,7563,355,468.6,25,Mid (300-500),2000.0
1324,Phaedrus,English,158.0,2003-05-01,3.95,7563,355,472.8,25,Mid (300-500),2000.0
1325,Symposium/Phaedrus,English,240.0,2001-03-06,3.98,899,45,482.2,10,Mid (300-500),2000.0
1326,Phaedrus and Letters VII and VIII,English,160.0,1973-01-30,4.09,238,22,478.6,10,Mid (300-500),1970.0
1327,Phaedrus,English,128.0,2003-01-16,3.95,7563,355,469.8,25,Mid (300-500),2000.0
1328,Phaedrus,English,90.0,2005-08-25,3.95,7563,355,466.0,25,Mid (300-500),2000.0
1329,Plato's Erotic Dialogues: Symposium/Phaedrus,English,214.0,1993-07-01,3.98,899,45,479.6,10,Mid (300-500),1990.0
1330,Euthyphro. Apology. Crito. Phaedo. Phaedrus.,Multiple languages,583.0,1971-01-01,4.36,1003,17,531.7,25,Premium (500-700),1970.0
1331,Babrius and Phaedrus: Fables (Loeb Classical Library #436,English,736.0,1965-01-01,4.35,17,2,546.6,10,Premium (500-700),1960.0
1332,"Parmenides, Philebus, Symposium, Phaedrus, Alcibiades I and II, Hipparchus, Amatores","Greek, Ancient to 1453",410.0,1973-01-01,4.88,16,1,535.2,10,Premium (500-700),1970.0
1333,The Rhetoric of Morality and Philosophy: Plato's Gorgias and Phaedrus,English,216.0,1991-03-26,4.38,13,1,495.8,10,Mid (300-500),1990.0
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,English,157.0,1991-12-01,4.53,17,1,495.9,10,Mid (300-500),1990.0
1335,Listening to the Cicadas: A Study of Plato's Phaedrus,English,308.0,1990-11-30,3.38,8,0,465.0,10,Mid (300-500),1990.0
1336,Plato's Phaedrus: The Philosophy of Love,English,231.0,1999-03-01,4.0,7,2,482.1,10,Mid (300-500),1990.0
1337,Enthusiasm and Divine Madness,English,125.0,2019-05-03,4.46,28,4,489.9,10,Mid (300-500),2010.0
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,English,272.0,2006-06-15,4.06,183,4,488.6,10,Mid (300-500),2000.0
1339,"Loving and Dying: A Reading of Plato's Phaedo, Symposium, and Phaedrus",English,288.0,2001-11-12,4.6,5,0,511.8,10,Premium (500-700),2000.0
1340,Telling Tales on Caesar: Roman Stories from Phaedrus,English,296.0,2001-05-10,4.0,4,1,488.6,10,Mid (300-500),2000.0
1341,The Fables of Phaedrus,English,196.0,1992-01-01,3.54,196,16,460.2,10,Mid (300-500),1990.0
1342,Gorgias/Phaedrus (Agora,English,233.0,1998-09-01,4.35,23,2,496.3,10,Mid (300-500),1990.0
1343,Fables from Phaedrus,English,108.0,2002-10-28,3.54,196,16,451.4,10,Mid (300-500),2000.0
1344,"Plato's \""Phaedrus\"": A Defense of a Philosophic Art of Writing",English,187.0,1980-03-01,2.5,4,0,417.7,10,Mid (300-500),1980.0
1345,Phaedrus,English,102.0,2004-05-31,3.95,7563,355,467.2,25,Mid (300-500),2000.0
1346,Phaedrus-Kommentar,German,287.0,2000-12-01,0.0,0,0,327.7,5,Mid (300-500),2000.0
1347,"Rhetoric and Reality in Plato's \""phaedrus\",English,340.0,1993-02-23,3.5,2,0,473.0,10,Mid (300-500),1990.0
1348,"The Platonism of Marsilio Ficino: A Study of His Phaedrus Commentary, Its Sources and Genesis",English,284.0,1984-01-01,0.0,0,0,327.4,5,Mid (300-500),1980.0
1349,Phaedrus,English,84.0,2006-01-01,3.95,7563,355,465.4,25,Mid (300-500),2000.0
1350,Phaedrus. Fabeln. (Lernmaterialien,English,,2000-12-01,5.0,1,0,599.0,10,Premium (500-700),2000.0
1351,Statesman,English,128.0,1999-03-15,3.85,657,52,465.8,10,Mid (300-500),1990.0
1352,Cratylus,English,120.0,,3.66,956,92,457.4,10,Mid (300-500),
1353,Gorgias,English,216.0,1998-11-19,3.96,10259,373,479.0,50,Mid (300-500),1990.0
1354,Gorgias,English,208.0,2004-01-29,3.96,10259,373,478.2,50,Mid (300-500),2000.0
1355,Gorgias,English,107.0,1989-01-01,3.96,10259,373,468.1,50,Mid (300-500),1980.0
1356,Lysis/Symposium/Gorgias,English,560.0,1975-01-01,4.38,485,5,530.2,10,Premium (500-700),1970.0
1357,Gorgias,English,416.0,1990-04-01,3.96,10259,373,499.0,50,Mid (300-500),1990.0
1358,Encomium of Helen,English,48.0,1991-06-01,3.74,156,10,453.4,10,Mid (300-500),1990.0
1359,Gorgias: Sophist and Artist,English,242.0,2001-12-01,3.0,1,0,443.2,10,Mid (300-500),2000.0
1360,Gorgias and the New Sophistic Rhetoric,English,176.0,2002-01-31,4.0,3,0,476.6,10,Mid (300-500),2000.0
1361,A Friendly Companion to Plato's Gorgias,English,472.0,1987-12-18,0.0,0,0,346.2,5,Mid (300-500),1980.0
1362,The Histories,English,716.0,2003-01-30,3.95,44632,1235,528.6,50,Premium (500-700),2000.0
1363,The Histories,English,622.0,1954-09-01,3.95,44641,1235,519.2,50,Premium (500-700),1950.0
1364,The History (Great Minds,English,613.0,1992-11-01,3.95,44641,1235,518.3,50,Premium (500-700),1990.0
1365,The Histories,English,772.0,1998-11-19,3.95,44641,1235,534.2,50,Premium (500-700),1990.0
1366,The Histories,English,653.0,1970-08-30,3.95,44641,1235,522.3,50,Premium (500-700),1970.0
1367,The Histories,English,464.0,1992-01-17,3.95,44641,1235,503.4,50,Premium (500-700),1990.0
1368,The Histories,English,816.0,1997-03-25,3.95,44636,1235,538.6,50,Premium (500-700),1990.0
1369,The History,English,710.0,1987-03-14,3.95,44641,1235,528.0,50,Premium (500-700),1980.0
1370,The Persian War (Translations from Greek & Roman Authors,English,136.0,,4.05,460,10,474.6,10,Mid (300-500),
1371,The Iliad,English,683.0,1999-04-29,3.87,365122,7678,522.1,100,Premium (500-700),1990.0
1373,Iliad,English,576.0,1997-03-12,3.87,365122,7678,511.4,100,Premium (500-700),1990.0
1374,The Iliad,English,588.0,2004-04-03,3.87,365123,7678,512.6,100,Premium (500-700),2000.0
1375,The Iliad/The Odyssey,English,1556.0,1999-11-01,4.05,64912,809,616.6,50,Premium (500-700),1990.0
1376,The Iliad,English,462.0,2003-01-30,3.87,365123,7678,500.0,100,Mid (300-500),2000.0
1377,The Iliad,English,312.0,1999-08-01,3.87,365123,7678,485.0,100,Mid (300-500),1990.0
1378,The Essential Iliad,English,216.0,2000-09-15,3.87,365123,7678,475.4,100,Mid (300-500),2000.0
1379,An Iliad,English,176.0,2006-08-01,3.66,4384,308,463.0,25,Mid (300-500),2000.0
1380,The Iliad,English,,2006-03-15,3.87,365123,7678,553.8,100,Premium (500-700),2000.0
1381,The Odyssey,English,541.0,2006-11-30,3.0,888577,4,504.3,94,Premium (500-700),2000.0
1382,The Odyssey,English,515.0,1998-11-05,5.0,888586,1,501.7,89,Premium (500-700),1990.0
1383,The Odyssey,English,374.0,1999-06-01,5.0,888592,1,487.6,100,Mid (300-500),1990.0
1384,The Odyssey,English,324.0,2003-01-30,5.0,888592,2,482.6,98,Mid (300-500),2000.0
1385,African American Odyssey,English,72.0,2000-03-01,0.0,0,0,306.2,5,Mid (300-500),2000.0
1386,Cliffs Notes on Homer's The Odyssey,English,112.0,2000-05-22,3.71,56,6,458.6,10,Mid (300-500),2000.0
1387,The Odyssey,English,304.0,1999-08-01,4.0,888592,2,480.6,97,Mid (300-500),1990.0
1388,Odyssey,English,478.0,2000-03-01,5.0,888592,1,498.0,99,Mid (300-500),2000.0
1389,"Mathematics: A Practical Odyssey [with CengageNOW, Personal Tutor, and Student Book Companion Site Printed Access Code",English,912.0,2006-09-22,3.33,18,1,523.4,10,Premium (500-700),2000.0
1390,Earth Odyssey: Around the World in Search of Our Environmental Future,English,384.0,1999-12-28,4.21,288,33,505.8,10,Premium (500-700),1990.0
1391,"Aeneid: Selections from Books 1, 2, 4, 6, 10, 12",English,161.0,2001-01-01,4.35,88,8,489.1,10,Mid (300-500),2000.0
1392,Aeneid: Books I-VI,English,535.0,1964-01-01,4.12,1508,51,517.3,25,Premium (500-700),1960.0
1393,Vergil Vocabulary Cards for AP Select: PB,English,184.0,2005-10-31,0.0,0,0,317.4,5,Mid (300-500),2000.0
1394,"Vergil's Aeneid, 10 & 12: Pallas & Turnus (Latin Edition) (Bks. 10) (Bks. 10 & 12",English,44.0,1999-01-01,3.92,13,2,460.2,10,Mid (300-500),1990.0
1395,"Aeneid: Hero, War, Humanity",English,366.0,2005-04-01,3.85,109341,2842,489.6,100,Mid (300-500),2000.0
1396,Herding Dogs: Progressive Training,English,256.0,1994-10-01,4.05,96,6,486.6,10,Mid (300-500),1990.0
1397,Vergil: A Legamus Transitional Reader,English,134.0,2004-06-01,3.83,6,0,465.6,10,Mid (300-500),2000.0
1398,Latin (Vergil,English,160.0,2018-01-01,0.0,0,0,315.0,5,Mid (300-500),2010.0
1399,Vergil's Aeneid: Books I-VI,English,367.0,1998-01-01,4.12,1508,51,500.5,25,Premium (500-700),1990.0
1401,Midwest Eclogue,English,108.0,2005-09-26,3.76,74,10,460.2,10,Mid (300-500),2000.0
1402,Eclogues. Georgics. Aeneid: Books 1-6,Multiple languages,607.0,1999-10-01,4.2,656,21,527.7,10,Premium (500-700),1990.0
1403,City Eclogue,English,136.0,2006-01-30,4.15,72,8,478.6,10,Mid (300-500),2000.0
1404,Eclogues and Georgics,English,112.0,2005-09-03,3.83,463,49,463.4,10,Mid (300-500),2000.0
1406,<I>Eclogues</I> and  <I>Georgics</I> of Virgil,English,176.0,1990-10-01,3.83,463,49,469.8,10,Mid (300-500),1990.0
1407,The Eclogues of Virgil: A Translation,English,101.0,1999-10-30,3.9,2277,98,465.1,25,Mid (300-500),1990.0
1408,"Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces, Marinades, Dry Rubs, Wet Rubs, Mops and Salsas",English,272.0,1997-12-03,3.99,69,0,485.8,10,Mid (300-500),1990.0
